renovation_type,bedrooms_to_reno,bathrooms_to_reno,sqft_renovated,sqft_to_add,material_grade,structural_changes,property_size,location,renovation_cost,pre_renovation_cost
"[""Full renovation""]",4,1,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": 1267}}","{""bedrooms"": [0, 0, 0, 0], ""bathrooms"": [0], ""other"": {""Full renovation"": 206}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": ""Mid-range""}}","[""Yes""]",1723,Sale,228745.5,478132.5
"[""Kitchen"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 280, ""Other/Custom"": 83}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 15, ""Other/Custom"": 230}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": ""Budget-friendly"", ""Other/Custom"": ""Budget-friendly""}}","[""Yes"", ""Yes""]",1758,Cheadle,73665.42,540585.0
"[""Bedroom"", ""Kitchen""]",1,0,"{""bedrooms"": [146], ""bathrooms"": [], ""other"": {""Kitchen"": 333}}","{""bedrooms"": [52], ""bathrooms"": [], ""other"": {""Kitchen"": 45}}","{""bedrooms"": [""Mid-range""], ""bathrooms"": [], ""other"": {""Kitchen"": ""Mid-range""}}","[""Yes"", ""Yes""]",1300,Stockport,53020.57,287300.0
"[""Bathroom""]",0,1,"{""bedrooms"": [], ""bathrooms"": [47], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [79], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [""Mid-range""], ""other"": {}}","[""Yes""]",778,Bury,21563.19,196834.0
"[""Bathroom""]",0,2,"{""bedrooms"": [], ""bathrooms"": [49, 65], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [32, 36], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [""Mid-range"", ""High-end""], ""other"": {}}","[""No"", ""Yes""]",1324,Stockport,58904.24,292604.0
"[""Bathroom"", ""Other/Custom""]",0,1,"{""bedrooms"": [], ""bathrooms"": [89], ""other"": {""Other/Custom"": 212}}","{""bedrooms"": [], ""bathrooms"": [99], ""other"": {""Other/Custom"": 298}}","{""bedrooms"": [], ""bathrooms"": [""High-end""], ""other"": {""Other/Custom"": ""Budget-friendly""}}","[""Yes"", ""Yes""]",1862,Trafford,88299.73999999999,544635.0
"[""Bedroom"", ""Bathroom"", ""Kitchen""]",2,3,"{""bedrooms"": [132, 98], ""bathrooms"": [90, 76, 63], ""other"": {""Kitchen"": 319}}","{""bedrooms"": [34, 121], ""bathrooms"": [111, 55, 112], ""other"": {""Kitchen"": 45}}","{""bedrooms"": [""High-end"", ""Mid-range""], ""bathrooms"": [""Budget-friendly"", ""Budget-friendly"", ""Budget-friendly""], ""other"": {""Kitchen"": ""Mid-range""}}","[""Yes"", ""No"", ""Yes"", ""No"", ""No"", ""Yes""]",1680,Trafford,224693.7,491400.0
"[""Living room"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 341, ""Other/Custom"": 150}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 235, ""Other/Custom"": 89}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""Budget-friendly"", ""Other/Custom"": ""Budget-friendly""}}","[""Yes"", ""Yes""]",1397,Bury,52577.46000000001,273113.5
"[""Living room""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 279}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 369}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""Mid-range""}}","[""No""]",1318,Prestwich,31622.88,395400.0
"[""Kitchen"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 275, ""Other/Custom"": 184}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 211, ""Other/Custom"": 224}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": ""Mid-range"", ""Other/Custom"": ""Budget-friendly""}}","[""No"", ""No""]",1587,Bolton,56208.84,283279.5
"[""Bathroom"", ""Living room""]",0,1,"{""bedrooms"": [], ""bathrooms"": [92], ""other"": {""Living room"": 366}}","{""bedrooms"": [], ""bathrooms"": [119], ""other"": {""Living room"": 308}}","{""bedrooms"": [], ""bathrooms"": [""High-end""], ""other"": {""Living room"": ""Budget-friendly""}}","[""No"", ""No""]",1441,Tameside,62750.68,269467.0
"[""Kitchen"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 234, ""Other/Custom"": 269}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": 190, ""Other/Custom"": 202}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Kitchen"": ""Budget-friendly"", ""Other/Custom"": ""Budget-friendly""}}","[""No"", ""Yes""]",1194,Sale,54679.46,375513.0
"[""Bathroom"", ""Living room""]",0,1,"{""bedrooms"": [], ""bathrooms"": [55], ""other"": {""Living room"": 184}}","{""bedrooms"": [], ""bathrooms"": [67], ""other"": {""Living room"": 123}}","{""bedrooms"": [], ""bathrooms"": [""Budget-friendly""], ""other"": {""Living room"": ""High-end""}}","[""Yes"", ""No""]",1554,Sale,56589.97,488733.0
"[""Bedroom"", ""Other/Custom""]",4,0,"{""bedrooms"": [198, 127, 99, 154], ""bathrooms"": [], ""other"": {""Other/Custom"": 167}}","{""bedrooms"": [87, 40, 1, 38], ""bathrooms"": [], ""other"": {""Other/Custom"": 46}}","{""bedrooms"": [""Mid-range"", ""Budget-friendly"", ""Mid-range"", ""High-end""], ""bathrooms"": [], ""other"": {""Other/Custom"": ""High-end""}}","[""Yes"", ""Yes"", ""Yes"", ""Yes"", ""Yes""]",829,Prestwich,119600.88,186525.0
"[""Bedroom"", ""Bathroom""]",1,1,"{""bedrooms"": [190], ""bathrooms"": [39], ""other"": {}}","{""bedrooms"": [74], ""bathrooms"": [97], ""other"": {}}","{""bedrooms"": [""Mid-range""], ""bathrooms"": [""Mid-range""], ""other"": {}}","[""Yes"", ""Yes""]",1277,Sale,53095.44,401616.5
"[""Bedroom"", ""Other/Custom""]",1,0,"{""bedrooms"": [85], ""bathrooms"": [], ""other"": {""Other/Custom"": 215}}","{""bedrooms"": [104], ""bathrooms"": [], ""other"": {""Other/Custom"": 81}}","{""bedrooms"": [""Budget-friendly""], ""bathrooms"": [], ""other"": {""Other/Custom"": ""High-end""}}","[""Yes"", ""No""]",1162,Wigan,55557.100000000006,207417.0
"[""Bathroom"", ""Kitchen""]",0,3,"{""bedrooms"": [], ""bathrooms"": [64, 48, 64], ""other"": {""Kitchen"": 131}}","{""bedrooms"": [], ""bathrooms"": [54, 42, 83], ""other"": {""Kitchen"": 55}}","{""bedrooms"": [], ""bathrooms"": [""Budget-friendly"", ""Mid-range"", ""Budget-friendly""], ""other"": {""Kitchen"": ""Budget-friendly""}}","[""Yes"", ""No"", ""Yes"", ""Yes""]",1667,Altrincham,142276.03999999998,525105.0
"[""Bathroom"", ""Kitchen""]",0,1,"{""bedrooms"": [], ""bathrooms"": [41], ""other"": {""Kitchen"": 304}}","{""bedrooms"": [], ""bathrooms"": [29], ""other"": {""Kitchen"": 259}}","{""bedrooms"": [], ""bathrooms"": [""High-end""], ""other"": {""Kitchen"": ""Mid-range""}}","[""Yes"", ""Yes""]",1393,Didsbury,65281.46000000001,497301.0
"[""Bedroom""]",3,0,"{""bedrooms"": [179, 204, 95], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [106, 93, 39], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [""Mid-range"", ""Budget-friendly"", ""Budget-friendly""], ""bathrooms"": [], ""other"": {}}","[""No"", ""Yes"", ""Yes""]",1159,Sale,77205.42,321622.5
"[""Bathroom"", ""Living room""]",0,2,"{""bedrooms"": [], ""bathrooms"": [75, 114], ""other"": {""Living room"": 223}}","{""bedrooms"": [], ""bathrooms"": [61, 61], ""other"": {""Living room"": 56}}","{""bedrooms"": [], ""bathrooms"": [""High-end"", ""High-end""], ""other"": {""Living room"": ""High-end""}}","[""No"", ""Yes"", ""Yes""]",1546,Oldham,102349.92,231900.0
"[""Living room""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 181}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 148}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""Budget-friendly""}}","[""Yes""]",1590,Ashton-under-Lyne,25258.88,341850.0
"[""Bathroom"", ""Living room""]",0,1,"{""bedrooms"": [], ""bathrooms"": [90], ""other"": {""Living room"": 197}}","{""bedrooms"": [], ""bathrooms"": [9], ""other"": {""Living room"": 363}}","{""bedrooms"": [], ""bathrooms"": [""High-end""], ""other"": {""Living room"": ""Mid-range""}}","[""Yes"", ""Yes""]",1135,Levenshulme,63784.16,279777.5
"[""Bedroom"", ""Living room""]",1,0,"{""bedrooms"": [104], ""bathrooms"": [], ""other"": {""Living room"": 356}}","{""bedrooms"": [240], ""bathrooms"": [], ""other"": {""Living room"": 222}}","{""bedrooms"": [""Budget-friendly""], ""bathrooms"": [], ""other"": {""Living room"": ""Mid-range""}}","[""Yes"", ""Yes""]",1736,Cheadle,80199.51000000001,533820.0
"[""Bedroom""]",2,0,"{""bedrooms"": [126, 129], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [31, 129], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [""High-end"", ""Mid-range""], ""bathrooms"": [], ""other"": {}}","[""Yes"", ""No""]",652,Levenshulme,49349.78,160718.0
"[""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 220}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 115}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": ""Budget-friendly""}}","[""Yes""]",1337,Wigan,25426.47,280770.0
"[""Bathroom"", ""Other/Custom""]",0,2,"{""bedrooms"": [], ""bathrooms"": [54, 96], ""other"": {""Other/Custom"": 114}}","{""bedrooms"": [], ""bathrooms"": [2, 105], ""other"": {""Other/Custom"": 148}}","{""bedrooms"": [], ""bathrooms"": [""High-end"", ""High-end""], ""other"": {""Other/Custom"": ""Budget-friendly""}}","[""Yes"", ""Yes"", ""Yes""]",1272,Sale,89749.03,352980.0
"[""Full renovation""]",4,1,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": 316}}","{""bedrooms"": [0, 0, 0, 0], ""bathrooms"": [0], ""other"": {""Full renovation"": 64}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": ""Mid-range""}}","[""Yes""]",473,Manchester City Centre,145673.94,124162.5
"[""Bedroom"", ""Kitchen""]",1,0,"{""bedrooms"": [169], ""bathrooms"": [], ""other"": {""Kitchen"": 324}}","{""bedrooms"": [60], ""bathrooms"": [], ""other"": {""Kitchen"": 108}}","{""bedrooms"": [""Mid-range""], ""bathrooms"": [], ""other"": {""Kitchen"": ""Mid-range""}}","[""Yes"", ""Yes""]",996,Oldham,45953.48,169320.0
"[""Bathroom"", ""Other/Custom""]",0,3,"{""bedrooms"": [], ""bathrooms"": [45, 113, 73], ""other"": {""Other/Custom"": 84}}","{""bedrooms"": [], ""bathrooms"": [64, 34, 27], ""other"": {""Other/Custom"": 33}}","{""bedrooms"": [], ""bathrooms"": [""Mid-range"", ""Budget-friendly"", ""Mid-range""], ""other"": {""Other/Custom"": ""Mid-range""}}","[""Yes"", ""Yes"", ""Yes"", ""No""]",1946,Altrincham,147896.12,612990.0
"[""Bedroom""]",1,0,"{""bedrooms"": [157], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [216], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [""Budget-friendly""], ""bathrooms"": [], ""other"": {}}","[""No""]",1124,Trafford,27400.64,438360.0
"[""Living room""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 258}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 12}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""Mid-range""}}","[""No""]",1444,Ashton-under-Lyne,26112.38,310460.0
"[""Bedroom"", ""Bathroom"", ""Other/Custom""]",2,1,"{""bedrooms"": [141, 113], ""bathrooms"": [75], ""other"": {""Other/Custom"": 297}}","{""bedrooms"": [106, 53], ""bathrooms"": [67], ""other"": {""Other/Custom"": 224}}","{""bedrooms"": [""Mid-range"", ""High-end""], ""bathrooms"": [""Mid-range""], ""other"": {""Other/Custom"": ""Mid-range""}}","[""No"", ""Yes"", ""No"", ""No""]",1385,Stretford,112650.61000000002,342787.5
"[""Bathroom"", ""Other/Custom""]",0,1,"{""bedrooms"": [], ""bathrooms"": [86], ""other"": {""Other/Custom"": 264}}","{""bedrooms"": [], ""bathrooms"": [64], ""other"": {""Other/Custom"": 187}}","{""bedrooms"": [], ""bathrooms"": [""High-end""], ""other"": {""Other/Custom"": ""High-end""}}","[""Yes"", ""Yes""]",1541,Ashton-under-Lyne,69529.13,281617.75
"[""Bathroom""]",0,2,"{""bedrooms"": [], ""bathrooms"": [85, 115], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [91, 117], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [""Mid-range"", ""Mid-range""], ""other"": {}}","[""Yes"", ""Yes""]",776,Levenshulme,43126.38,225040.0
"[""Full renovation""]",5,3,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": 687}}","{""bedrooms"": [0, 0, 0, 0, 0], ""bathrooms"": [0, 0, 0], ""other"": {""Full renovation"": 67}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": ""Budget-friendly""}}","[""No""]",911,Bury,203962.28,157147.5
"[""Bedroom"", ""Kitchen""]",3,0,"{""bedrooms"": [131, 195, 110], ""bathrooms"": [], ""other"": {""Kitchen"": 193}}","{""bedrooms"": [120, 156, 39], ""bathrooms"": [], ""other"": {""Kitchen"": 21}}","{""bedrooms"": [""Mid-range"", ""High-end"", ""Mid-range""], ""bathrooms"": [], ""other"": {""Kitchen"": ""Mid-range""}}","[""Yes"", ""No"", ""No"", ""Yes""]",1487,Wigan,112624.49,234202.5
"[""Bathroom"", ""Living room""]",0,1,"{""bedrooms"": [], ""bathrooms"": [36], ""other"": {""Living room"": 427}}","{""bedrooms"": [], ""bathrooms"": [94], ""other"": {""Living room"": 71}}","{""bedrooms"": [], ""bathrooms"": [""Mid-range""], ""other"": {""Living room"": ""Mid-range""}}","[""Yes"", ""No""]",1717,Sale,78833.95999999999,476467.5
"[""Bedroom""]",1,0,"{""bedrooms"": [190], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [10], ""bathrooms"": [], ""other"": {}}","{""bedrooms"": [""Budget-friendly""], ""bathrooms"": [], ""other"": {}}","[""Yes""]",1082,Stockport,22961.45,309452.0
"[""Living room""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 194}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 63}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""Mid-range""}}","[""Yes""]",1216,Tameside,26112.38,267520.0
"[""Living room"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 252, ""Other/Custom"": 238}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 73, ""Other/Custom"": 288}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""High-end"", ""Other/Custom"": ""Mid-range""}}","[""Yes"", ""No""]",1413,Stretford,62044.27,396346.5
"[""Bathroom""]",0,2,"{""bedrooms"": [], ""bathrooms"": [108, 81], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [7, 28], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [""High-end"", ""High-end""], ""other"": {}}","[""Yes"", ""No""]",1320,Chorlton,64322.56,448800.0
"[""Living room"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 305, ""Other/Custom"": 299}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 22, ""Other/Custom"": 207}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""High-end"", ""Other/Custom"": ""High-end""}}","[""Yes"", ""Yes""]",768,Ashton-under-Lyne,53385.31,140352.0
"[""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 226}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 113}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": ""Budget-friendly""}}","[""Yes""]",1642,Bury,35156.66,377660.0
"[""Full renovation""]",3,2,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": 586}}","{""bedrooms"": [0, 0, 0], ""bathrooms"": [0, 0], ""other"": {""Full renovation"": 127}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": ""High-end""}}","[""Yes""]",849,Stockport,163735.19,165555.0
"[""Bathroom"", ""Other/Custom""]",0,2,"{""bedrooms"": [], ""bathrooms"": [80, 102], ""other"": {""Other/Custom"": 134}}","{""bedrooms"": [], ""bathrooms"": [9, 80], ""other"": {""Other/Custom"": 154}}","{""bedrooms"": [], ""bathrooms"": [""Budget-friendly"", ""Budget-friendly""], ""other"": {""Other/Custom"": ""High-end""}}","[""Yes"", ""Yes"", ""Yes""]",1242,Stockport,80142.75,242190.0
"[""Full renovation""]",1,3,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": 786}}","{""bedrooms"": [0], ""bathrooms"": [0, 0, 0], ""other"": {""Full renovation"": 111}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Full renovation"": ""Mid-range""}}","[""Yes""]",1260,Rochdale,147484.25999999998,179550.0
"[""Bedroom"", ""Bathroom""]",4,2,"{""bedrooms"": [209, 166, 220, 143], ""bathrooms"": [43, 97], ""other"": {}}","{""bedrooms"": [135, 69, 68, 12], ""bathrooms"": [58, 89], ""other"": {}}","{""bedrooms"": [""Mid-range"", ""High-end"", ""High-end"", ""High-end""], ""bathrooms"": [""High-end"", ""Mid-range""], ""other"": {}}","[""Yes"", ""Yes"", ""Yes"", ""Yes"", ""Yes"", ""No""]",1338,Chorlton,178943.09,401400.0
"[""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 233}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 167}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": ""Mid-range""}}","[""No""]",1398,Prestwich,28059.3,419400.0
"[""Bathroom""]",0,3,"{""bedrooms"": [], ""bathrooms"": [103, 37, 111], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [7, 36, 80], ""other"": {}}","{""bedrooms"": [], ""bathrooms"": [""High-end"", ""Budget-friendly"", ""Budget-friendly""], ""other"": {}}","[""Yes"", ""Yes"", ""Yes""]",1040,Altrincham,65448.73,371280.0
"[""Bedroom"", ""Kitchen""]",2,0,"{""bedrooms"": [156, 119], ""bathrooms"": [], ""other"": {""Kitchen"": 226}}","{""bedrooms"": [77, 57], ""bathrooms"": [], ""other"": {""Kitchen"": 236}}","{""bedrooms"": [""High-end"", ""Mid-range""], ""bathrooms"": [], ""other"": {""Kitchen"": ""High-end""}}","[""Yes"", ""Yes"", ""Yes""]",1572,Wigan,102693.56,247590.0
"[""Living room""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 267}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 318}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""Budget-friendly""}}","[""Yes""]",1515,Wigan,30667.19,318150.0
"[""Bathroom"", ""Other/Custom""]",0,1,"{""bedrooms"": [], ""bathrooms"": [115], ""other"": {""Other/Custom"": 253}}","{""bedrooms"": [], ""bathrooms"": [60], ""other"": {""Other/Custom"": 214}}","{""bedrooms"": [], ""bathrooms"": [""High-end""], ""other"": {""Other/Custom"": ""Budget-friendly""}}","[""Yes"", ""No""]",952,Bury,49107.72,186116.0
"[""Bedroom"", ""Other/Custom""]",3,0,"{""bedrooms"": [204, 107, 96], ""bathrooms"": [], ""other"": {""Other/Custom"": 281}}","{""bedrooms"": [31, 93, 183], ""bathrooms"": [], ""other"": {""Other/Custom"": 114}}","{""bedrooms"": [""High-end"", ""Mid-range"", ""Budget-friendly""], ""bathrooms"": [], ""other"": {""Other/Custom"": ""Budget-friendly""}}","[""Yes"", ""Yes"", ""Yes"", ""Yes""]",1873,Cheadle,155145.25,575947.5
"[""Living room"", ""Kitchen""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 346, ""Kitchen"": 164}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 56, ""Kitchen"": 149}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""High-end"", ""Kitchen"": ""Mid-range""}}","[""Yes"", ""No""]",731,Salford,48638.67,173978.0
"[""Bedroom"", ""Other/Custom""]",3,0,"{""bedrooms"": [136, 146, 146], ""bathrooms"": [], ""other"": {""Other/Custom"": 88}}","{""bedrooms"": [60, 131, 86], ""bathrooms"": [], ""other"": {""Other/Custom"": 31}}","{""bedrooms"": [""Budget-friendly"", ""High-end"", ""Budget-friendly""], ""bathrooms"": [], ""other"": {""Other/Custom"": ""Mid-range""}}","[""No"", ""No"", ""Yes"", ""Yes""]",1505,Rochdale,111084.75,214462.5
"[""Bedroom"", ""Other/Custom""]",2,0,"{""bedrooms"": [81, 207], ""bathrooms"": [], ""other"": {""Other/Custom"": 117}}","{""bedrooms"": [99, 13], ""bathrooms"": [], ""other"": {""Other/Custom"": 204}}","{""bedrooms"": [""Mid-range"", ""High-end""], ""bathrooms"": [], ""other"": {""Other/Custom"": ""Mid-range""}}","[""Yes"", ""Yes"", ""Yes""]",1032,Withington,78288.34,247680.0
"[""Bathroom"", ""Living room""]",0,1,"{""bedrooms"": [], ""bathrooms"": [117], ""other"": {""Living room"": 240}}","{""bedrooms"": [], ""bathrooms"": [47], ""other"": {""Living room"": 280}}","{""bedrooms"": [], ""bathrooms"": [""Mid-range""], ""other"": {""Living room"": ""High-end""}}","[""Yes"", ""Yes""]",1336,Oldham,64195.31,227120.0
"[""Living room"", ""Kitchen"", ""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 192, ""Kitchen"": 128, ""Other/Custom"": 274}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": 145, ""Kitchen"": 90, ""Other/Custom"": 171}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Living room"": ""High-end"", ""Kitchen"": ""High-end"", ""Other/Custom"": ""High-end""}}","[""Yes"", ""Yes"", ""No""]",1449,Oldham,96776.08000000002,217350.0
"[""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 155}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 82}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": ""Budget-friendly""}}","[""No""]",1574,Bury,25491.12,362020.0
"[""Other/Custom""]",0,0,"{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 188}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": 11}}","{""bedrooms"": [], ""bathrooms"": [], ""other"": {""Other/Custom"": ""Budget-friendly""}}","[""Yes""]",2182,Cheadle,35156.66,894620.0
